Time,Temperature,Salinity,Oxygen,PH
2021-07-15 20:00:00,19.1565,37.06675,236.3875,8.158
2021-07-16 00:00:00,20.72025,36.95625,227.5925,8.151
2021-07-16 04:00:00,22.1472,36.989,217.602,8.03566666666667
2021-07-16 08:00:00,22.8965,36.95825,220.2125,8.1085
2021-07-16 12:00:00,20.30475,37.07675,231.28,8.16733333333333
2021-07-16 16:00:00,19.453,37.0616666666667,229.64,8.117
2021-07-16 20:00:00,19.3195,37.05575,232.7125,8.17133333333333
2021-07-17 00:00:00,21.20225,36.973,226.18,8.09233333333333
2021-07-17 04:00:00,22.3822,36.912,215.586,8.0855
2021-07-17 08:00:00,22.757,36.9775,220.1825,8.1215
2021-07-17 12:00:00,20.5345,37.0555,231.425,8.12633333333333
2021-07-17 16:00:00,19.2366666666667,37.0503333333333,230.48,8.114
2021-07-17 20:00:00,19.31225,37.0505,234.8625,8.15433333333333
2021-07-18 00:00:00,21.43475,36.98825,223.4775,8.075
2021-07-18 04:00:00,22.2372,36.9542,214.47,8.0855
2021-07-18 08:00:00,23.1765,36.9675,214.88,8.0985
2021-07-18 12:00:00,20.3,37.0565,230.8225,8.11133333333333
2021-07-18 16:00:00,19.402,37.0876666666667,241.446666666667,8.1185
2021-07-18 20:00:00,19.60675,37.05675,237.8625,8.162
2021-07-19 00:00:00,21.89525,36.96425,230.145,8.08866666666667
2021-07-19 04:00:00,22.2494,36.9748,215.56,8.1115
2021-07-19 08:00:00,23.17575,36.972,218.2625,8.119
2021-07-19 12:00:00,20.75425,37.01125,225.55,8.13166666666667
2021-07-19 16:00:00,19.818,37.116,232.663333333333,8.092
2021-07-19 20:00:00,19.83425,37.0465,224.62,8.10366666666667
2021-07-20 00:00:00,21.8575,36.965,230.6075,8.082
2021-07-20 04:00:00,21.35475,36.95,221.555,8.1485
2021-07-20 08:00:00,23.32275,36.9815,214.1925,8.0215
2021-07-20 12:00:00,20.61525,37.011,230.19,8.13833333333333
2021-07-20 16:00:00,19.8383333333333,37.1136666666667,233.323333333333,8.166
2021-07-20 20:00:00,19.76525,37.05425,226.545,8.11433333333333
2021-07-21 00:00:00,21.92125,36.9585,222.2325,8.082
2021-07-21 04:00:00,22.0854,36.9874,224.362,8.06975
2021-07-21 08:00:00,23.622,36.93325,209.095,8.106
2021-07-21 12:00:00,20.7515,37.006,223.74,8.115
2021-07-21 16:00:00,20.113,37.0963333333333,231.26,8.147
2021-07-21 20:00:00,19.58275,37.02675,228.4575,8.135
2021-07-22 00:00:00,21.884,36.95925,220.6875,8.09066666666667
2021-07-22 04:00:00,22.3424,36.9912,218.612,8.04475
2021-07-22 08:00:00,23.50325,36.94225,211.2825,8.1
2021-07-22 12:00:00,21.06,37.0265,225.815,8.10033333333333
2021-07-22 16:00:00,19.627,37.0923333333333,233.33,8.1035
2021-07-22 20:00:00,19.83525,37.0185,236.3,8.16133333333333
2021-07-23 00:00:00,22.1865,36.94125,223.5175,8.08333333333333
2021-07-23 04:00:00,22.763,36.973,226.236,8.0515
2021-07-23 08:00:00,23.2395,36.966,210.845,8.115
2021-07-23 12:00:00,21.173,36.986,227.785,8.11866666666667
2021-07-23 16:00:00,20.214,37.0236666666667,230.283333333333,8.163
2021-07-23 20:00:00,20.11175,37.08225,233.3325,8.15966666666667
2021-07-24 00:00:00,22.34625,36.9415,215.74,8.05833333333333
2021-07-24 04:00:00,22.6342,36.9662,222.814,8.042
2021-07-24 08:00:00,23.2685,36.96025,213.6925,8.0825
2021-07-24 12:00:00,21.283,36.98225,221.32,8.041
2021-07-24 16:00:00,20.0173333333333,37.0233333333333,234.573333333333,8.1635
2021-07-24 20:00:00,20.28625,37.07025,230.315,8.17533333333333
2021-07-25 00:00:00,22.65525,36.95475,215.755,8.055
2021-07-25 04:00:00,22.9066,36.9658,217.658,8.03925
2021-07-25 08:00:00,23.40375,36.976,219.77,8.053
2021-07-25 12:00:00,21.5075,36.89175,223.165,8.1135
2021-07-25 16:00:00,19.93,37.063,233.346666666667,8.1635
2021-07-25 20:00:00,20.3205,37.0585,230.09,8.12566666666667
2021-07-26 00:00:00,22.3465,36.94,224.1525,8.06466666666667
2021-07-26 04:00:00,22.6794,36.962,216.248,8.0445
2021-07-26 08:00:00,23.93875,36.966,216.2275,8.00433333333333
2021-07-26 12:00:00,21.3115,36.93525,218.9825,8.1265
2021-07-26 16:00:00,20.1213333333333,37.066,230.553333333333,8.1465
2021-07-26 20:00:00,20.18775,37.051,228.92,8.11533333333333
2021-07-27 00:00:00,22.485,36.94925,223.5,8.08133333333333
2021-07-27 04:00:00,23.0042,36.9536,216.276,8.024
2021-07-27 08:00:00,23.9955,36.9625,226.81,8.03766666666667
2021-07-27 12:00:00,21.39075,36.96875,219.4725,8.1175
2021-07-27 16:00:00,20.441,37.0263333333333,230.453333333333,8.137
2021-07-27 20:00:00,20.6055,37.0115,228.2375,8.11033333333333
2021-07-28 00:00:00,22.775,36.9615,221.1025,8.08966666666667
2021-07-28 04:00:00,23.195,36.9438,211.69,8.03825
2021-07-28 08:00:00,23.743,36.9465,220.67,8.01766666666667
2021-07-28 12:00:00,21.45075,36.9635,221.52,8.1615
2021-07-28 16:00:00,20.536,37.023,223.656666666667,8.087
2021-07-28 20:00:00,20.631,37.01175,226.7725,8.14166666666667
2021-07-29 00:00:00,22.899,36.97075,218.11,8.06333333333333
2021-07-29 04:00:00,23.4296,36.954,212.284,8.03125
2021-07-29 08:00:00,23.77925,36.935,213.5225,8.01833333333333
2021-07-29 12:00:00,21.22675,36.98575,230.5675,8.11733333333333
2021-07-29 16:00:00,20.71,36.9093333333333,230.993333333333,8.117
2021-07-29 20:00:00,20.5985,37.03475,224.125,8.1
2021-07-30 00:00:00,22.974,36.97425,218.9925,8.06133333333333
2021-07-30 04:00:00,23.1212,36.9618,215.676,8.04125
2021-07-30 08:00:00,23.8315,36.9465,216.265,8.001
2021-07-30 12:00:00,21.457,36.98675,222.79,8.081
2021-07-30 16:00:00,20.3173333333333,36.9946666666667,223.636666666667,8.1525
2021-07-30 20:00:00,20.9605,37.0155,223.3725,8.1
2021-07-31 00:00:00,23.00875,36.98175,217.65,8.05533333333333
2021-07-31 04:00:00,23.1204,36.9672,218.918,8.04625
2021-07-31 08:00:00,24.044,36.937,210.715,7.99766666666667
2021-07-31 12:00:00,21.92325,36.967,228.2725,8.08433333333333
2021-07-31 16:00:00,20.5323333333333,37.0196666666667,227.71,8.1115
2021-07-31 20:00:00,21.164,36.988,227.6,8.09366666666667
2021-08-01 00:00:00,23.43075,36.98775,217.2425,8.061
2021-08-01 04:00:00,23.4662,36.9862,216.398,8.0515
2021-08-01 08:00:00,24.42225,36.937,205.7975,8.017
2021-08-01 12:00:00,21.8155,36.96175,226.5475,8.07133333333333
2021-08-01 16:00:00,20.6486666666667,37.0076666666667,226.72,8.139
2021-08-01 20:00:00,21.191,36.99225,219.035,8.0895
2021-08-02 00:00:00,23.403,36.976,213.9175,8.06
2021-08-02 04:00:00,23.5714,36.994,213.952,7.97566666666667
2021-08-02 08:00:00,24.529,36.96,210.565,8.01633333333333
2021-08-02 12:00:00,21.97675,36.959,220.685,8.06766666666667
2021-08-02 16:00:00,20.3863333333333,37.0353333333333,234.993333333333,8.109
2021-08-02 20:00:00,21.56925,36.904,221.2225,8.1035
2021-08-03 00:00:00,23.17125,36.9705,217.085,8.06166666666667
2021-08-03 04:00:00,23.6706,37.0002,214.726,8.038
2021-08-03 08:00:00,24.26925,36.96175,211.535,8.033
2021-08-03 12:00:00,21.85625,36.97575,223.6175,8.075
2021-08-03 16:00:00,20.9523333333333,37.0373333333333,235.41,8.07433333333333
2021-08-03 20:00:00,21.2425,36.946,219.1425,8.155
2021-08-04 00:00:00,23.45575,36.96575,210.4775,8.04666666666667
2021-08-04 04:00:00,23.76,37.0096,213.294,8.026
2021-08-04 08:00:00,24.305,36.96525,208.4925,8.02266666666667
2021-08-04 12:00:00,22.23,36.94375,220.2925,8.048
2021-08-04 16:00:00,21.309,37.0223333333333,233.976666666667,8.07766666666667
2021-08-04 20:00:00,21.26075,36.975,220.4975,8.1135
2021-08-05 00:00:00,23.44075,36.97675,215.01,8.03033333333333
2021-08-05 04:00:00,24.17,36.9938,211.194,8.02575
2021-08-05 08:00:00,24.54575,36.9985,209.88,8.03566666666667
2021-08-05 12:00:00,22.32975,36.938,214.7925,8.04433333333333
2021-08-05 16:00:00,21.315,37.0113333333333,228.04,8.07233333333333
2021-08-05 20:00:00,21.22175,36.9615,222.78,8.131
2021-08-06 00:00:00,23.587,36.971,211.8675,7.996
2021-08-06 04:00:00,24.1496,36.985,209.608,8.029
2021-08-06 08:00:00,24.9215,37.001,208.34,7.99033333333333
2021-08-06 12:00:00,22.622,36.95675,218.585,8.05
2021-08-06 16:00:00,21.5626666666667,37.0106666666667,223.543333333333,8.07533333333333
2021-08-06 20:00:00,21.30925,36.98125,227.205,8.11266666666667
2021-08-07 00:00:00,23.83675,36.89325,208.6375,8.023
2021-08-07 04:00:00,23.8654,36.9794,213.344,8.0315
2021-08-07 08:00:00,24.932,37.018,215.295,7.98833333333333
2021-08-07 12:00:00,22.3225,36.95675,222.6675,8.08166666666667
2021-08-07 16:00:00,21.2723333333333,37.0236666666667,225.826666666667,8.06
2021-08-07 20:00:00,21.766,36.982,224.1625,8.07666666666667
2021-08-08 00:00:00,23.8645,36.9615,208.4575,8.0375
2021-08-08 04:00:00,24.0548,36.965,208.222,8.0195
2021-08-08 08:00:00,25.1685,37.0135,208.6625,7.977
2021-08-08 12:00:00,22.3275,36.9595,220.49,8.10066666666667
2021-08-08 16:00:00,21.5253333333333,36.975,229.813333333333,8.06433333333333
2021-08-08 20:00:00,22.17525,36.963,230.565,8.05866666666667
2021-08-09 00:00:00,23.37925,36.97275,212.155,8.0555
2021-08-09 04:00:00,23.9142,36.985,211.372,8.00525
2021-08-09 08:00:00,25.529,37.00275,210.4725,7.98733333333333
2021-08-09 12:00:00,22.7905,36.96475,222.32,8.081
2021-08-09 16:00:00,21.676,36.9646666666667,217.573333333333,8.083
2021-08-09 20:00:00,21.7845,36.95625,221.575,8.06933333333333
2021-08-10 00:00:00,23.33,36.96325,214.6175,8.065
2021-08-10 04:00:00,24.1524,36.9674,209.308,7.98166666666667
2021-08-10 08:00:00,25.49725,36.98825,204.285,7.96
2021-08-10 12:00:00,22.95975,36.97675,221.3225,8.068
2021-08-10 16:00:00,22.0513333333333,36.9733333333333,217.753333333333,8.05866666666667
2021-08-10 20:00:00,21.98975,36.95575,221.8725,8.08966666666667
2021-08-11 00:00:00,23.686,36.9975,216.495,8.047
2021-08-11 04:00:00,24.4102,36.9204,208.222,7.99066666666667
2021-08-11 08:00:00,25.20625,36.97525,204.3275,7.981
2021-08-11 12:00:00,22.8345,36.977,225.0925,8.04366666666667
2021-08-11 16:00:00,21.6793333333333,36.9856666666667,224.826666666667,8.07433333333333
2021-08-11 20:00:00,21.82625,36.97875,220.1125,8.06233333333333
2021-08-12 00:00:00,24.14575,37.005,211.6925,8.001
2021-08-12 04:00:00,24.37,36.9718,205.208,8.00766666666667
2021-08-12 08:00:00,25.46375,36.9535,201.08,7.98033333333333
2021-08-12 12:00:00,22.88875,36.991,216.8675,8.04533333333333
2021-08-12 16:00:00,21.853,36.9696666666667,225.31,8.091
2021-08-12 20:00:00,22.2605,36.9455,224.4525,8.06033333333333
2021-08-13 00:00:00,24.52925,36.99025,209.8925,7.99166666666667
2021-08-13 04:00:00,24.0312,36.9802,207.224,8.00833333333333
2021-08-13 08:00:00,25.29825,36.97325,207.2925,7.95933333333333
2021-08-13 12:00:00,23.27475,36.9725,216.35,8.04666666666667
2021-08-13 16:00:00,22.0196666666667,36.9726666666667,223.09,8.088
2021-08-13 20:00:00,22.357,36.937,216.91,8.06666666666667
2021-08-14 00:00:00,23.8905,36.966,212.455,7.999
2021-08-14 04:00:00,23.9204,36.9856,209.598,8.001
2021-08-14 08:00:00,25.56825,36.94325,203.445,7.9465
2021-08-14 12:00:00,23.37,36.98075,216.9875,8.04133333333333
2021-08-14 16:00:00,22.08,36.9926666666667,224.476666666667,8.057
2021-08-14 20:00:00,22.5315,36.9535,215.94,8.051
2021-08-15 00:00:00,24.091,36.96775,211.165,7.99133333333333
2021-08-15 04:00:00,24.2246,37.0156,210.67,8.0235
2021-08-15 08:00:00,25.92725,36.949,201.87,7.9445
2021-08-15 12:00:00,23.28,36.98225,213.9825,8.03533333333333
2021-08-15 16:00:00,22.2903333333333,36.9933333333333,221.233333333333,8.05833333333333
2021-08-15 20:00:00,22.33825,36.955,218.66,8.06
2021-08-16 00:00:00,24.23725,36.98325,208.4875,8.00466666666667
2021-08-16 04:00:00,24.6058,37.027,206.052,7.98575
2021-08-16 08:00:00,25.61475,36.9675,200.335,7.947
2021-08-16 12:00:00,23.3055,36.97775,211.6525,8.03
2021-08-16 16:00:00,22.1553333333333,37.0176666666667,220.36,8.043
2021-08-16 20:00:00,22.71,36.94525,219.7025,8.073
2021-08-17 00:00:00,24.34725,36.96075,212.0875,7.99133333333333
2021-08-17 04:00:00,24.8806,37.0116,204.43,7.97175
2021-08-17 08:00:00,25.416,36.97525,200.685,7.947
2021-08-17 12:00:00,23.2265,36.98875,217.95,8.02733333333333
2021-08-17 16:00:00,22.3463333333333,36.973,220.703333333333,8.042
2021-08-17 20:00:00,22.755,36.97025,221.3525,8.105
2021-08-18 00:00:00,24.29325,36.953,209.385,8.00466666666667
2021-08-18 04:00:00,24.4774,36.9902,210.488,7.97425
2021-08-18 08:00:00,25.1995,36.9845,201.8825,7.9345
2021-08-18 12:00:00,23.717,36.9715,214.6875,8.0055
2021-08-18 16:00:00,22.5296666666667,36.9833333333333,218.3,8.02966666666667
2021-08-18 20:00:00,22.999,36.97825,217.435,8.056
2021-08-19 00:00:00,24.58525,36.9745,208.3875,8.006
2021-08-19 04:00:00,24.6538,36.9882,208.01,7.9925
2021-08-19 08:00:00,25.5535,37.01575,204.025,7.95833333333333
2021-08-19 12:00:00,23.81775,36.9015,213.2875,8.028
2021-08-19 16:00:00,23.0793333333333,36.9513333333333,214.243333333333,8.028
2021-08-19 20:00:00,22.967,36.97375,220.835,8.04533333333333
2021-08-20 00:00:00,24.40175,36.96975,206.7675,8.01766666666667
2021-08-20 04:00:00,24.955,36.9958,205.34,7.987
2021-08-20 08:00:00,25.6615,37.01775,204.8875,7.959
2021-08-20 12:00:00,23.596,36.98475,206.595,8.037
2021-08-20 16:00:00,22.6443333333333,36.9716666666667,215.526666666667,8.029
2021-08-20 20:00:00,22.99,36.9965,215.2375,8.04033333333333
2021-08-21 00:00:00,24.708,36.96375,209.515,8.01366666666667
2021-08-21 04:00:00,24.829,36.9862,209.818,7.99233333333333
2021-08-21 08:00:00,25.75425,36.99275,201.5375,7.94366666666667
2021-08-21 12:00:00,23.57425,36.9715,207.645,8.0445
2021-08-21 16:00:00,22.4986666666667,36.9833333333333,222.313333333333,8.03066666666667
2021-08-21 20:00:00,23.134,36.962,216.0225,8.04966666666667
2021-08-22 00:00:00,24.70975,36.988,209.1675,8.02633333333333
2021-08-22 04:00:00,24.8054,36.9672,207.812,7.98775
2021-08-22 08:00:00,25.601,36.9945,207.4175,7.94266666666667
2021-08-22 12:00:00,23.5295,36.98,215.39,8.0635
2021-08-22 16:00:00,23.0763333333333,36.9613333333333,219.143333333333,8.0165
2021-08-22 20:00:00,23.2855,36.97825,214.5375,8.05466666666667
2021-08-23 00:00:00,25.13025,36.986,206.365,7.98566666666667
2021-08-23 04:00:00,25.0768,36.982,203.76,7.9885
2021-08-23 08:00:00,25.76775,36.97725,200.81,7.93333333333333
2021-08-23 12:00:00,23.64575,36.9975,213.8525,8.04066666666667
2021-08-23 16:00:00,23.1193333333333,36.8616666666667,216.54,8.052
2021-08-23 20:00:00,23.7175,36.9555,210.0275,8.021
2021-08-24 00:00:00,25.01575,36.97975,209.905,7.98633333333333
2021-08-24 04:00:00,24.8856,36.9796,203.222,7.99
2021-08-24 08:00:00,26.03625,36.991,199.025,7.93333333333333
2021-08-24 12:00:00,24.22875,37.008,209.635,7.99533333333333
2021-08-24 16:00:00,22.9933333333333,36.9593333333333,214.933333333333,8.0225
2021-08-24 20:00:00,23.343,36.976,211.8025,8.03466666666667
2021-08-25 00:00:00,25.15,37.0065,207.2875,7.98266666666667
2021-08-25 04:00:00,25.0948,36.9776,203.864,7.991
2021-08-25 08:00:00,25.9325,36.97425,203.28,7.94
2021-08-25 12:00:00,24.471,36.981,208.5375,7.98566666666667
2021-08-25 16:00:00,22.9626666666667,36.951,213.82,8.0405
2021-08-25 20:00:00,23.22975,36.98775,220.02,7.974
2021-08-26 00:00:00,25.2025,36.9855,200.7975,7.978
2021-08-26 04:00:00,25.0842,36.991,204.328,8.0005
2021-08-26 08:00:00,26.06975,36.95925,206.855,7.94633333333333
2021-08-26 12:00:00,23.5735,36.96725,215.2325,7.998
2021-08-26 16:00:00,22.8993333333333,36.955,214.94,8.0525
2021-08-26 20:00:00,23.8065,36.97525,213.0775,8.0205
2021-08-27 00:00:00,25.39725,37.005,206.825,7.967
2021-08-27 04:00:00,25.4868,36.9918,204.258,7.97175
2021-08-27 08:00:00,26.22075,36.96975,197.1125,7.93166666666667
2021-08-27 12:00:00,23.7115,36.963,213.825,8.01033333333333
2021-08-27 16:00:00,23.075,36.9843333333333,215.13,8.0745
2021-08-27 20:00:00,23.8255,36.91275,209.7425,8.044
2021-08-28 00:00:00,25.75825,36.9765,201.7425,7.95233333333333
2021-08-28 04:00:00,25.3328,36.9888,204.106,7.9505
2021-08-28 08:00:00,25.9955,36.98075,198.66,7.94
2021-08-28 12:00:00,24.36075,36.9805,210.9475,7.99033333333333
2021-08-28 16:00:00,23.736,36.9936666666667,209.363333333333,8.0045
2021-08-28 20:00:00,23.679,36.976,211.08,8.032
2021-08-29 00:00:00,25.18175,37.00575,209.3975,7.989
2021-08-29 04:00:00,25.5256,37.009,201.942,7.96775
2021-08-29 08:00:00,26.01075,36.98975,196.92,7.92966666666667
2021-08-29 12:00:00,24.428,36.972,211.965,7.996
2021-08-29 16:00:00,23.8073333333333,36.9873333333333,211.77,8.0075
2021-08-29 20:00:00,23.5445,36.975,205.8675,8.0115
2021-08-30 00:00:00,25.208,36.9625,206.0925,7.951
2021-08-30 04:00:00,25.446,36.9992,202.05,7.974
2021-08-30 08:00:00,26.06075,36.9885,198.7225,7.93733333333333
2021-08-30 12:00:00,24.3845,36.95175,210.35,8.001
2021-08-30 16:00:00,22.809,36.9516666666667,215.56,8.006
2021-08-30 20:00:00,23.56875,36.96925,210.05,8.02366666666667
2021-08-31 00:00:00,25.83,36.976,200.1575,7.925
2021-08-31 04:00:00,25.6804,37.0158,206.434,7.969
2021-08-31 08:00:00,26.44875,37.0005,200.375,7.94766666666667
2021-08-31 12:00:00,24.399,36.96875,202.8675,7.98866666666667
2021-08-31 16:00:00,22.8483333333333,36.9566666666667,218.576666666667,8.0275
2021-08-31 20:00:00,23.71,36.99925,211.4775,8.02666666666667
2021-09-01 00:00:00,25.735,36.9605,199.865,7.942
2021-09-01 04:00:00,26.0316,36.9962,199.55,7.969
2021-09-01 08:00:00,26.13475,37.0045,201.265,7.93366666666667
2021-09-01 12:00:00,24.419,36.979,209.625,8.01233333333333
2021-09-01 16:00:00,23.802,36.9776666666667,218.89,8.0255
2021-09-01 20:00:00,24.296,36.997,208.0975,7.979
2021-09-02 00:00:00,25.782,36.981,199.0425,7.9295
2021-09-02 04:00:00,25.4092,37.0176,201.368,7.968
2021-09-02 08:00:00,26.57,37.02025,196.075,7.941
2021-09-02 12:00:00,24.55425,36.96525,203.8075,8.01566666666667
2021-09-02 16:00:00,23.7843333333333,36.9713333333333,215.036666666667,8.0335
2021-09-02 20:00:00,24.20875,36.98075,209.0975,7.983
2021-09-03 00:00:00,25.53525,36.985,198.2125,7.9465
2021-09-03 04:00:00,25.5012,37.0184,198.954,7.946
2021-09-03 08:00:00,26.54275,37.009,199.1375,7.93233333333333
2021-09-03 12:00:00,24.706,36.99125,209.3775,7.99866666666667
2021-09-03 16:00:00,23.6336666666667,36.958,212.666666666667,8.03
2021-09-03 20:00:00,23.805,36.95675,211.885,7.987
2021-09-04 00:00:00,25.56975,36.98425,198.0925,7.94533333333333
2021-09-04 04:00:00,25.9932,36.9898,196.012,7.931
2021-09-04 08:00:00,26.55275,37.02625,200.825,7.939
2021-09-04 12:00:00,25.07425,36.9915,206.48,7.98633333333333
2021-09-04 16:00:00,23.603,36.9803333333333,205.28,8.025
2021-09-04 20:00:00,23.93175,36.963,212.8625,8.011
2021-09-05 00:00:00,25.61625,37.00325,200.5675,7.94266666666667
2021-09-05 04:00:00,25.8794,36.9822,195.734,7.93
2021-09-05 08:00:00,26.519,37.02625,198.2875,7.947
2021-09-05 12:00:00,25.03875,36.98225,207.4,7.977
2021-09-05 16:00:00,23.7846666666667,36.9703333333333,213.046666666667,8.064
2021-09-05 20:00:00,24.28075,36.97325,213.18,8.00266666666667
2021-09-06 00:00:00,25.8255,36.9955,197.0425,7.93533333333333
2021-09-06 04:00:00,25.919,36.9956,195.736,7.93266666666667
2021-09-06 08:00:00,26.358,37.02625,195.985,7.93066666666667
2021-09-06 12:00:00,25.358,36.99975,203.7875,7.96766666666667
2021-09-06 16:00:00,24.208,36.945,211.62,8.06
2021-09-06 20:00:00,24.29125,36.978,214.9225,7.99066666666667
2021-09-07 00:00:00,25.2145,36.99575,201.395,7.94633333333333
2021-09-07 04:00:00,25.7376,36.9984,193.68,7.93633333333333
2021-09-07 08:00:00,26.441,37.03125,197.135,7.93533333333333
2021-09-07 12:00:00,25.179,36.989,203.0875,7.96666666666667
2021-09-07 16:00:00,24.4653333333333,36.97,215.01,8.0455
2021-09-07 20:00:00,24.36,36.9495,208.665,8.004
2021-09-08 00:00:00,25.44,36.98275,203.44,7.93533333333333
2021-09-08 04:00:00,25.863,37.0028,193.778,7.942
2021-09-08 08:00:00,26.47625,37.028,193.8675,7.929
2021-09-08 12:00:00,25.65425,36.96975,203.07,7.96533333333333
2021-09-08 16:00:00,24.6863333333333,36.9623333333333,208.443333333333,7.988
2021-09-08 20:00:00,24.445,36.965,201.8375,8.00466666666667
2021-09-09 00:00:00,25.70575,36.994,200.875,7.94166666666667
2021-09-09 04:00:00,25.8438,37.016,200.002,7.952
2021-09-09 08:00:00,26.40325,37.031,191.4375,7.93833333333333
2021-09-09 12:00:00,25.63875,36.982,201.7625,7.97466666666667
2021-09-09 16:00:00,24.5036666666667,36.9463333333333,212.403333333333,8.008
2021-09-09 20:00:00,24.41975,36.97875,207.325,8.027
2021-09-10 00:00:00,26.126,37.00725,198.4525,7.94066666666667
2021-09-10 04:00:00,26.0242,37.0074,194.124,7.93825
2021-09-10 08:00:00,26.405,37.042,193.68,7.933
2021-09-10 12:00:00,25.09775,37.00075,207.165,7.98466666666667
2021-09-10 16:00:00,24.7133333333333,36.9673333333333,216.323333333333,7.9825
2021-09-10 20:00:00,24.78075,36.96525,206.555,8.00533333333333
2021-09-11 00:00:00,26.11125,37.00575,204.145,7.95333333333333
2021-09-11 04:00:00,25.5082,37.0202,201.866,7.9485
2021-09-11 08:00:00,26.17225,37.03925,193.3625,7.93833333333333
2021-09-11 12:00:00,25.2005,36.83775,205.995,7.94433333333333
2021-09-11 16:00:00,24.5633333333333,36.9826666666667,209.516666666667,7.991
2021-09-11 20:00:00,24.976,36.99375,209.9925,8.014
2021-09-12 00:00:00,25.92475,36.98375,198.94,7.93366666666667
2021-09-12 04:00:00,25.5904,37.0038,199.182,7.9395
2021-09-12 08:00:00,26.3595,37.04825,195.0575,7.937
2021-09-12 12:00:00,25.8045,36.96975,198.4075,7.9135
2021-09-12 16:00:00,25.2216666666667,36.9483333333333,206.37,7.9835
2021-09-12 20:00:00,25.14225,36.994,206.4475,7.991
2021-09-13 00:00:00,26.00175,37.002,194.195,7.93466666666667
2021-09-13 04:00:00,25.9376,37.0164,199.278,7.93025
2021-09-13 08:00:00,26.4,37.0675,194.33,7.94275
2021-09-13 12:00:00,25.74975,36.9765,199.865,7.934
2021-09-13 16:00:00,25.2706666666667,36.9823333333333,203.55,7.9725
2021-09-13 20:00:00,25.05675,36.9925,211.8275,7.99033333333333
2021-09-14 00:00:00,25.96125,37.016,194.0825,7.93266666666667
2021-09-14 04:00:00,26.2842,37.0324,195.31,7.92875
2021-09-14 08:00:00,26.5075,37.05475,189.65,7.9325
2021-09-14 12:00:00,25.767,36.9775,198.3425,7.934
2021-09-14 16:00:00,24.7913333333333,37.0103333333333,212.753333333333,7.987
2021-09-14 20:00:00,25.38775,36.9995,216.795,7.975
2021-09-15 00:00:00,25.92325,37.0295,195.21,7.936
2021-09-15 04:00:00,26.2454,37.0316,194.954,7.92925
2021-09-15 08:00:00,26.606,37.05875,196.53,7.94425
2021-09-15 12:00:00,25.49975,36.98,198.7775,7.942
2021-09-15 16:00:00,24.7176666666667,37.0076666666667,207.6,7.9505
2021-09-15 20:00:00,25.12,36.98775,206.79,7.977
2021-09-16 00:00:00,26.3,37.05525,198.0175,7.95133333333333
2021-09-16 04:00:00,26.084,37.0154,197.7,7.943
2021-09-16 08:00:00,26.492,37.05925,196.8875,7.94625
2021-09-16 12:00:00,25.619,36.98675,200.99,7.94333333333333
2021-09-16 16:00:00,25.4903333333333,36.966,202.213333333333,7.89
2021-09-16 20:00:00,25.71925,36.963,201.87,7.96366666666667
2021-09-17 00:00:00,26.413,37.061,197.5875,7.941
2021-09-17 04:00:00,26.093,37.0316,193.716,7.93425
2021-09-17 08:00:00,26.727,37.0705,195.62,7.93775
2021-09-17 12:00:00,25.6635,37.004,198.725,7.94266666666667
2021-09-17 16:00:00,25.493,36.9703333333333,200.003333333333,7.94
2021-09-17 20:00:00,25.58375,36.98175,202.385,7.967
2021-09-18 00:00:00,26.24525,37.06025,195.8075,7.938
2021-09-18 04:00:00,26.0778,37.0432,191.068,7.93475
2021-09-18 08:00:00,26.85625,37.0645,194.6275,7.93675
2021-09-18 12:00:00,25.29275,36.98875,203.275,7.93133333333333
2021-09-18 16:00:00,25.4876666666667,36.9706666666667,202.696666666667,7.932
2021-09-18 20:00:00,25.31225,36.99175,206.33,7.969
2021-09-19 00:00:00,26.54,37.072,194.1575,7.93733333333333
2021-09-19 04:00:00,26.075,37.0608,194.328,7.94375
2021-09-19 08:00:00,26.5365,37.0745,195.03,7.9435
2021-09-19 12:00:00,25.3335,36.98975,202.45,7.93533333333333
2021-09-19 16:00:00,25.3013333333333,36.9576666666667,199.523333333333,7.948
2021-09-19 20:00:00,25.355,36.99075,201.8525,7.93966666666667
2021-09-20 00:00:00,26.38,37.04525,197.11,7.937
2021-09-20 04:00:00,26.314,37.0886,196.57,7.9365
2021-09-20 08:00:00,26.6585,37.05175,193.5075,7.937
2021-09-20 12:00:00,25.358,36.986,204.6075,7.938
2021-09-20 16:00:00,25.3923333333333,36.9663333333333,209.743333333333,7.9535
2021-09-20 20:00:00,25.8045,36.96275,202.3475,7.925
2021-09-21 00:00:00,26.33075,37.06075,197.2625,7.925
2021-09-21 04:00:00,26.369,37.0938,193.612,7.93825
2021-09-21 08:00:00,26.61325,37.06475,189.675,7.9335
2021-09-21 12:00:00,25.7395,36.99625,200.325,7.93766666666667
2021-09-21 16:00:00,25.4123333333333,36.9723333333333,204.836666666667,7.942
2021-09-21 20:00:00,25.82125,36.977,200.405,7.9405
2021-09-22 00:00:00,26.17225,37.0785,194.945,7.93933333333333
2021-09-22 04:00:00,26.2788,37.0922,192.928,7.93375
2021-09-22 08:00:00,26.515,37.08475,188.4,7.92875
2021-09-22 12:00:00,26.06275,37.0055,195.6025,7.923
2021-09-22 16:00:00,25.4776666666667,36.956,207.23,7.954
2021-09-22 20:00:00,25.621,36.97375,200.4775,7.9285
